,word,Median_Frequency,Tau
22541,abrad,0.16556244110517726,0.6803784344843055
22542,guesswork,0.1723469918108289,0.7075573810755366
22543,contrit,0.20268088241085425,0.8289510273061179
22544,parenthesi,0.20832404585861453,0.8515800766901211
22545,majordomo,0.14823615987010166,0.6111814910879371
22546,meaner,0.11862238584569053,0.4927541349705426
22547,ड,0.1821303992498909,0.7468909403830493
22548,taro,0.2276530959087101,0.9290843502405721
22549,samar,0.19331032074000987,0.7918114305392109
22550,isc,0.188457446713437,0.7723888824869963
22551,و,0.19917466786155605,0.8153713178883948
22552,hubbard,0.17905659617825975,0.7349871342933464
22553,lunaci,0.204873443264736,0.8383528556100878
22554,heatwav,0.1887024933738833,0.7736469474982501
22555,rockaway,0.16199213021575787,0.6667300269057211
22556,winnebago,0.16720536042430933,0.6876868480645204
22557,megalopoli,0.1915396556967821,0.7851530432502815
22558,nº,0.1946892199379605,0.7977754298295643
22559,monorail,0.2331840870572061,0.9519615593780376
22560,outshin,0.1720637068875488,0.7072174648918743
22561,welterweight,0.22211596881249202,0.9076743417590598
22562,casper,0.1477664372898737,0.6099549204476981
22563,wrangler,0.21361692974855012,0.8738339641483354
22564,steamrol,0.16452423603710264,0.6772019776367509
22565,fissil,0.23731876214100894,0.9688291608811256
22566,hematit,0.1870506710730877,0.7674756098869896
22567,afforest,0.20275408534633,0.8304137854348315
22568,gunsmith,0.2026513020240284,0.8301934797008157
22569,amherst,0.1550101026198305,0.6393263499049855
22570,culvert,0.2094812552862112,0.8577290869013249
22571,grenadi,0.22967421130970644,0.9386580267167348
22572,roofer,0.12756048943682965,0.5294819694006551
22573,coitu,0.17430741549121453,0.7169598670345886
22574,brainstem,0.2113450040727856,0.8654609880213878
22575,ö,0.20318715292292844,0.8327925539797973
22576,surrey,0.20191269136253065,0.8276912568807466
22577,elastom,0.1918622022529506,0.7874211226247375
22578,blackwat,0.18914161116233408,0.7765211100313771
22579,upwind,0.20093635526839748,0.8238209613938785
22580,krone,0.1971094189806648,0.8085310265665947
22581,zealous,0.18363321385730613,0.7545243742733938
22582,transgressor,0.1716860534745892,0.7066321584314308
22583,loveless,0.17468748764473752,0.7187469043975715
22584,wsa,0.16122195512951398,0.6647716547656948
22585,klondik,0.15893664090988113,0.6556742327644214
22586,yn,0.155338424627117,0.6412539037706204
22587,eliza,0.17299839097056235,0.7120956114367389
22588,asphyxia,0.19817114803970004,0.8131067238717957
22589,diss,0.2259921944358521,0.924758246445504
22590,ena,0.19793697293365264,0.8122471049472783
22591,tillag,0.2225191185081068,0.9108566274529706
22592,toehold,0.13224979559721328,0.5488106196384746
22593,bryant,0.16009715341696862,0.6605426177480872
22594,metcalf,0.11122549991573916,0.4645973774963601
22595,westphalian,0.20041736159103096,0.8225523592040076
22596,agronomi,0.2222284170015214,0.9100825059993134
22597,civilli,0.1789027544673173,0.7362198620071042
22598,interregion,0.15663936178195548,0.6468832538790529
22599,clapper,0.20053961695838984,0.8232236507616818
22600,toot,0.20721608348698686,0.8501636000411819
22601,forethought,0.1495190065377361,0.6185485389861783
22602,ashburi,0.16506337178324482,0.6809750899707179
22603,blowback,0.1971111410657903,0.8097255583143019
22604,siena,0.10284575684188436,0.4312427595183751
22605,dyn,0.19043934878740632,0.7830608748055214
22606,haifa,0.1795328503980813,0.7392757713813882
22607,prosthes,0.2018585448398917,0.8289382525259851
22608,pterosaur,0.20749105863958828,0.8516020165191681
22609,cosin,0.23661433367586784,0.9685750662880641
22610,noseble,0.17614313704672324,0.7257278927879454
22611,unhygien,0.18093843645376728,0.7450105717726256
22612,madeira,0.19327119806049664,0.7946186713811842
22613,dona,0.1754343828165872,0.722991680616028
22614,estudio,0.1640604531056955,0.6773795519435704
22615,magnetomet,0.2126362010128583,0.8727210473125887
22616,carillon,0.2070746169865308,0.8503896279908509
22617,kamchatka,0.2052985487553094,0.8434684868898085
22618,crockeri,0.1592018537680142,0.6582476944035576
22619,hydrid,0.2314604452334764,0.9487729917064311
22620,mammari,0.21462931017829834,0.8811440676273781
22621,toru,0.23831709642920199,0.9764525626348212
22622,peterson,0.15181199185200445,0.6288777393149901
22623,gaa,0.21374726859160886,0.8779547340218047
22624,nicaragua,0.1715957827136505,0.7084454737743321
22625,suburbanit,0.13296387858234815,0.5530886052699282
22626,pampa,0.19851217896879647,0.816699816947431
22627,perfus,0.2181251949020616,0.8955888496893856
22628,bioweapon,0.1741496098583818,0.7188059979276881
22629,spoilag,0.2268775590107571,0.931044949039912
22630,skincar,0.17994335779238668,0.7423103373649511
22631,addenda,0.14714968967666198,0.6105571265003652
22632,whither,0.1640399513791453,0.6785597869377744
22633,barnet,0.1628547377521281,0.6737954413478602
22634,fpr,0.1483955951279745,0.6157130628610685
22635,uc,0.2179913521745704,0.8960130289340098
22636,solu,0.1243409168126437,0.5190155931824438
22637,equilibr,0.1889759313037896,0.7792911450028769
22638,interbreed,0.1962573299617817,0.8086273075484425
22639,beseech,0.19696434523178386,0.8115062537698069
22640,stateroom,0.1937405527162217,0.7987325373100661
22641,tirol,0.14823353793086347,0.6154719095606659
22642,srl,0.14566400705584104,0.6051310833001973
22643,masterclass,0.2066726903819165,0.8508617527872437
22644,crossbench,0.16903812441465838,0.699384400711835
22645,paperweight,0.1638244456808411,0.6783946667326202
22646,subpar,0.17857169278678764,0.7378409698373034
22647,altai,0.19629419583578,0.8092724600325071
22648,munchausen,0.14735455430327216,0.6122053711025583
22649,fz,0.15262308885584108,0.6335694826812999
22650,robbin,0.1594700962348099,0.6611642853851636
22651,greenback,0.17131199175995526,0.7089674507352125
22652,mauretania,0.20842553081553927,0.8585879517500052
22653,sturm,0.17500916059590732,0.7240091043164235
22654,théâtre,0.1897934264606952,0.7836088676955446
22655,imprimatur,0.1924991118562788,0.7946701680982989
22656,pulver,0.2172596093994704,0.8945966984131007
22657,suffus,0.20034327525467244,0.8264496441944463
22658,seaward,0.21055382288724372,0.8676375275266531
22659,glasshous,0.1913522428434208,0.7902126083765301
22660,eek,0.1418710700133774,0.5906924676139059
22661,dirg,0.19482149070569849,0.8044685380857585
22662,coloc,0.1661161401178477,0.6886792941006493
22663,gyp,0.11998182006783352,0.5025694343110445
22664,gef,0.1894165309884801,0.7827606184535654
22665,radionuclid,0.2330503400074936,0.9588451557076882
22666,maqui,0.20023183854481,0.8265415986129521
22667,scrotum,0.20995058448795267,0.8657899326391371
22668,cytotox,0.22028348049548047,0.9075021518164241
22669,jaundic,0.21623370079502946,0.8911938122738396
22670,demoralis,0.2017794505179682,0.8328681989660125
22671,motocross,0.21415590399813456,0.8828643818481026
22672,lard,0.2296910818630213,0.9455935441057508
22673,bobbin,0.19380728122551288,0.8007733397347814
22674,epicycl,0.19222832212173524,0.7944492509556059
22675,odorless,0.1942752158469417,0.8027318092291126
22676,foreplay,0.17206923305389865,0.7131400658576164
22677,fremantl,0.18128211164234287,0.7503814355581625
22678,emi,0.20655322376407925,0.8524152453542452
22679,glastonburi,0.22230306719097226,0.9159993928568896
22680,sagan,0.1226812379938711,0.5138435168190915
22681,backend,0.19618664825460308,0.8107542371784919
22682,bomba,0.1902701985680102,0.7869086666974965
22683,kell,0.15851132013283187,0.6586709290406877
22684,subroutin,0.2288156604347956,0.9426038597602596
22685,unheat,0.17860079186406175,0.7398801015344398
22686,ट,0.18716889189643532,0.7746478552322555
22687,knowabl,0.1955165568010444,0.8083824187782059
22688,polyval,0.12619157384561008,0.528413912042312
22689,battler,0.1594889634132981,0.6630322279477053
22690,baseman,0.22508597277740128,0.9281465942494288
22691,upholst,0.19551582576897275,0.8087461651170852
22692,sx,0.2045204574587559,0.8451392220830543
22693,torpor,0.17334552387811664,0.7192300744707009
22694,alison,0.14918282530035865,0.6216083197141501
22695,rapt,0.14313809512213105,0.5971854594136468
22696,weeknight,0.2192238487141888,0.904795083506178
22697,hammond,0.2105818615037507,0.8699579061334506
22698,idé,0.16498388229638514,0.6856470713017606
22699,jk,0.17940245221998885,0.7439555610457168
22700,ika,0.14647406567747126,0.6109812085321292
22701,cruditi,0.11761799418422456,0.4943752269713867
22702,nacht,0.19922133833239475,0.8244241456849777
22703,pansi,0.19952786234562536,0.8258109789255339
22704,dartmouth,0.18709285064401532,0.7755135114841991
22705,heifer,0.2031474221615972,0.8405657011046447
22706,mee,0.1935401144646247,0.8017434681241684
22707,misanthropi,0.15017840627810464,0.6264331959772017
22708,eigenvalu,0.2391023096836549,0.9862900334177884
22709,autarki,0.1915980230596025,0.7940710974170899
22710,pec,0.1705021810881373,0.7087355978792672
22711,psc,0.17491491993199004,0.726638161278662
22712,ainu,0.2087070491127011,0.8634978668750863
22713,sweepstak,0.2152702295313456,0.8901317653788603
22714,luddit,0.15005511545298722,0.6261594133655394
22715,cacti,0.21337082251444328,0.8824755560274447
22716,haddock,0.21174747214979767,0.8759138025377988
22717,oncologist,0.20866979644622446,0.8634636765062276
22718,frenchman,0.1675749051532658,0.6971159901827964
22719,lucern,0.16770965007532834,0.6976738450573025
22720,orig,0.16468123027423046,0.6854454824698278
22721,fte,0.1862474306582093,0.7727637102698017
22722,naivet,0.14718527945098558,0.6146243768956635
22723,barnstorm,0.2078091274417984,0.8601124468128165
22724,abdu,0.2302798784454381,0.9511033744912823
22725,epicentr,0.1764474854209026,0.7331815628312313
22726,grapefruit,0.2250523757700877,0.9300599388387631
22727,boe,0.20643003621426287,0.8547399600703349
22728,apl,0.17912167770630796,0.7441554020612022
22729,giddi,0.19009269937422452,0.7885949044603937
22730,unmeasur,0.16436327540858175,0.684489391442724
22731,tamp,0.1542236226512903,0.6434392354396279
22732,cdm,0.20311854062069645,0.8415227004674691
22733,arboretum,0.2128605722319422,0.8810740545291251
22734,cuni,0.16662525276353501,0.693772752770506
22735,slavishli,0.1331872516151109,0.5583483178502076
22736,tian,0.18582963813153866,0.7717956560695178
22737,windsurf,0.21356852178376293,0.8842107834545939
22738,coalfield,0.2271402163486661,0.9392389735915234
22739,recon,0.21220232566667352,0.8787431905472622
22740,calqu,0.1870296140807809,0.7767775903993681
22741,superfamili,0.2111635708173789,0.8746135123681882
22742,ord,0.19960965711516587,0.8278639427366378
22743,annular,0.2129543078167172,0.8819583519454294
22744,dimensionless,0.2202358330365486,0.911726875325807
22745,quintupl,0.18630252556770927,0.7742425205360671
22746,decant,0.2123725907256061,0.8800491877483241
22747,footfal,0.1499899188817264,0.6272384434789009
22748,guardsmen,0.2109714048706588,0.8746190436184662
22749,jakob,0.17784352986977114,0.7402415310461857
22750,dink,0.16202103875901064,0.6761256203834722
22751,crayfish,0.21238327923523131,0.8805471089026697
22752,balear,0.19918057086248453,0.8269897381295561
22753,burlap,0.17486722830428147,0.7283819454454669
22754,waterwheel,0.19917067716994208,0.8270282283133291
22755,unprocess,0.2035502175099452,0.844831670088871
22756,longwav,0.17600624022546985,0.7332158687549354
22757,paywal,0.16520959710877306,0.6894108608757913
22758,gn,0.19222092220551112,0.7991042389146178
22759,quadrenni,0.20109435597204173,0.8352271157003884
22760,bci,0.20302526784283514,0.8430763796543679
22761,cardiopulmonari,0.20396196729329474,0.8469872751518112
22762,albumin,0.21375499413072865,0.8867886919969313
22763,saratoga,0.1993306461594454,0.8282587378155017
22764,lather,0.14909090531595215,0.6243162686651254
22765,nuova,0.16377122264876154,0.6839788005083932
22766,raúl,0.14329996580947646,0.6008562582882276
22767,bedfellow,0.12179299624755413,0.5135255436899985
22768,biomimet,0.17145203855046298,0.7152453693580426
22769,vict,0.1834347513168096,0.7639302732357859
22770,carpool,0.21504076525316784,0.8923208649606373
22771,liang,0.17446460824440946,0.7275789635843091
22772,globalist,0.1682962750097552,0.7026504292653112
22773,asap,0.2150035448549084,0.8924394536471935
22774,viticultur,0.2343169996624037,0.970942010074618
22775,bleacher,0.23065520474443546,0.9560885365800562
22776,amal,0.1416066078735987,0.5942968855649522
22777,ane,0.16827768483952374,0.7027070787829526
22778,sweetest,0.2038450800266982,0.8472465172915855
22779,kinda,0.22040984411434567,0.9146218960764916
22780,mq,0.19788633969368294,0.8230981469283379
22781,prem,0.17912146469919155,0.7469187060369035
22782,katakana,0.20075619028020167,0.8349005704103017
22783,freehand,0.1771207898004945,0.7388854810699139
22784,traceri,0.17283569565840273,0.7215305822800341
22785,armouri,0.2044874133483453,0.8502873774268189
22786,furl,0.1462069344230834,0.6133730205321288
22787,bombardi,0.20833898873345924,0.8660640647995258
22788,lx,0.17210767628023196,0.7187788734317552
22789,tait,0.1715058621169714,0.7164542357520869
22790,agap,0.19294207267605495,0.8037041775210392
22791,ladl,0.20084881027646875,0.8358971667510243
22792,octavo,0.16050733163786401,0.6718464203857218
22793,williamson,0.19004533586589267,0.7920891916889294
22794,naked,0.18760353168625546,0.7821909320340511
22795,gleeful,0.14945911428293734,0.6270310103874106
22796,síochána,0.1747080745472377,0.7297639564650509
22797,wald,0.15241310596569435,0.6391543533460861
22798,backstop,0.17666018744058246,0.7379324616497172
22799,jawaharl,0.1577699316796315,0.6610755858741293
22800,estuarin,0.2017206797650261,0.8399576484222523
22801,frit,0.1857632846344165,0.7750389387644542
22802,interspeci,0.1630253451041923,0.6825265742937233
22803,statutorili,0.18075601576856606,0.754697433641413
22804,lossless,0.2216109326486022,0.921049212970868
22805,thyself,0.1928056263915362,0.8038045887784669
22806,kp,0.15728483511771008,0.659342528132446
22807,uf,0.2175993327933471,0.9050121687595571
22808,mendel,0.14459208592035466,0.6078921224706016
22809,regolith,0.20452026381386326,0.8520500534527827
22810,andaman,0.21357055334706032,0.8889244159282416
22811,penmanship,0.16016604498163536,0.6714357660930833
22812,emet,0.18889132229965155,0.7885680729363245
22813,psychophys,0.2125340945229749,0.8849329156738014
22814,redoubt,0.224345816615044,0.9332938777708908
22815,dobson,0.12007597721680165,0.5083894824566652
22816,denouement,0.1795228231294923,0.7507380425638563
22817,sylvan,0.1591891293347547,0.667923124606011
22818,naturel,0.1808627016052714,0.7564278657628221
22819,redd,0.21608606154167187,0.9000884251342939
22820,mensch,0.17038472481121492,0.7138286594577798
22821,americano,0.16775134416607052,0.7031510430643292
22822,marmalad,0.2155574716143015,0.8981583341217468
22823,preclin,0.20995580665975544,0.8754253137892962
22824,bowi,0.20254057426697797,0.8452659758858082
22825,tage,0.15950564245537846,0.6698393719410194
22826,overwrought,0.1697934099267273,0.7118264027424757
22827,bert,0.19678676328510653,0.8220402679559162
22828,airfoil,0.2292518907465633,0.9545930695473904
22829,excitatori,0.20998801233992004,0.8760097575489341
22830,espn,0.2132354943671836,0.8893948471403146
22831,rectal,0.2183232524339344,0.9102562462895348
22832,horsemanship,0.1955635537699526,0.8173684278272381
22833,obra,0.1627053905549516,0.6832838431338982
22834,somersault,0.19853567309826547,0.829584304102384
22835,ogg,0.1632198125654647,0.6854325350282179
22836,anthil,0.14229784510950605,0.6000453456664616
22837,unfund,0.20805059050782848,0.8684684071701513
22838,cypriot,0.1777815457362758,0.7449325356964298
22839,penitenti,0.2109412452324304,0.8803583133538546
22840,besançon,0.16317751880740314,0.6853942388982678
22841,palaeontolog,0.19851039182831245,0.8297534438653682
22842,conveyanc,0.1655968726242274,0.6954053752755399
22843,ratna,0.16474016895592092,0.691922710399953
22844,cranberri,0.2258427583677384,0.9414678607650596
22845,asymptomat,0.2236619065360005,0.9325644664990425
22846,nought,0.1802779174108685,0.7555257080671957
22847,cofactor,0.1937816422337879,0.8107260463494941
22848,germania,0.17467207018227104,0.7327387322634394
22849,jona,0.1847496945194549,0.7739343161487895
22850,unexamin,0.16536960200478698,0.6947700401523298
22851,biogeochem,0.18481215610123747,0.7742476965185294
22852,barbuda,0.17350119527718974,0.7280468785674254
22853,kerri,0.1755288285781501,0.7363701735954237
22854,overclock,0.20193113139860466,0.8442846064158341
22855,moorland,0.2119055678808656,0.8850815952671173
22856,unform,0.14222072917219575,0.6003766969230637
22857,sensorimotor,0.2088613632082376,0.8727778469080893
22858,stopgap,0.15558321283248322,0.6551031282125656
22859,powerpl,0.22754503793484115,0.9492587408906984
22860,ρ,0.2317558593347939,0.9666796274630454
22861,rop,0.1462994794362511,0.6173538303931029
22862,ganglion,0.2066345364378208,0.8640873549607564
22863,holiest,0.2114845632603154,0.8839909169804595
22864,hookup,0.1954010473116018,0.8182842120407136
22865,toolmak,0.16322888605109842,0.6867460743114513
22866,deontolog,0.20266320685413092,0.8480186265319534
22867,kirbi,0.18577380577033964,0.7789841652359668
22868,cov,0.14676600923911431,0.6195252882488668
22869,underwrot,0.1597730111846376,0.6727243168334505
22870,cambrian,0.19124030935212066,0.8014259282770491
22871,punjabi,0.19095181970847447,0.8002559212521074
22872,ceramist,0.13943231032132952,0.5895491462895706
22873,unpair,0.18427102352969216,0.7729558405606387
22874,recalcul,0.2030153903081728,0.8496313769288336
22875,wallow,0.21547019695962588,0.9007098908968261
22876,rater,0.1993738541521699,0.8348805907869125
22877,scoff,0.16756037867608353,0.7047565088459672
22878,ene,0.2244155388588287,0.9373803643520028
22879,cong,0.19490118943720905,0.8166749132852146
22880,plutocrat,0.15046468271142133,0.6348922686780574
22881,freaki,0.2068876192280058,0.8657750851799373
22882,uptight,0.17396078434343765,0.7313182202010072
22883,manufactori,0.2041308356847508,0.8548272277161887
22884,anticlimact,0.13319506508192136,0.5644909579424862
22885,pizzeria,0.22108316293355512,0.9242604809610048
22886,spd,0.16412000313082564,0.6911116401786465
22887,hav,0.14931173973983802,0.6304969731973501
22888,grande,0.1708405886615334,0.7186634931447085
22889,sampson,0.1406023862801784,0.5949195578481669
22890,leela,0.1578319910615813,0.6654709305529627
22891,apricot,0.2256390562836035,0.9431844172927172
22892,tritium,0.2325677599717193,0.9715793592743528
22893,arci,0.1811001779927324,0.7608448376980864
22894,ethiopia,0.17972239662517894,0.7552085225021334
22895,recumb,0.2144626441771107,0.8975395844539416
22896,sued,0.19103494472758345,0.8016923389287473
22897,rogan,0.12154717507951228,0.5171378732578937
22898,canticl,0.20720577722450206,0.8680272063689849
22899,ij,0.18900973159230527,0.7935032475807796
22900,ய,0.19087262242484693,0.8012538838785891
22901,trad,0.2030520151121079,0.8511627095791476
22902,intoxic,0.17709853155580768,0.7449343391914859
22903,kiel,0.15337651493467552,0.6477917436375596
22904,dormanc,0.2090152771373972,0.8757799108101045
22905,num,0.20509705054307925,0.8597319319940774
22906,rhizom,0.21688323991829506,0.9081425983411116
22907,leyt,0.2039683892152876,0.8553088811824369
22908,nutti,0.21693340585329413,0.9084546327071128
22909,payphon,0.18559278038749694,0.7803824486636065
22910,readout,0.20356778974159487,0.8541829831612439
22911,initiativeth,0.17176044875150753,0.7237641726181715
22912,teletyp,0.17738073316400815,0.7468448182336003
22913,remold,0.11260317243006268,0.4812596589372278
22914,bernhard,0.11677276206655862,0.498402491832993
22915,bencher,0.19003055438468275,0.7989645767569921
22916,ung,0.11904981485839895,0.5077958855086406
22917,endotheli,0.22038185622172068,0.9234888968036672
22918,fw,0.21431505429081588,0.8986321352445373
22919,escuela,0.18834154621627985,0.7920806539296047
22920,igo,0.1452950443255734,0.6154868122623068
22921,sulk,0.14801413429448276,0.6269001188506216
22922,osteopath,0.21043334148579373,0.8831708989871779
22923,bitterest,0.12237998339229385,0.5217709727173618
22924,mcdonnel,0.12622994039503488,0.5375800541633975
22925,eightfold,0.18339244160012852,0.7722202136027241
22926,cirqu,0.2177979213306631,0.9134516197736992
22927,mezzotint,0.15531753312409655,0.6570725959750775
22928,bak,0.1863428853057777,0.7844449718462728
22929,sportsmanship,0.217200707796936,0.9111385356579096
22930,crimp,0.21275996025402105,0.8929448558523799
22931,airdrop,0.20851834074758946,0.8755335572560777
22932,ravi,0.16881097246185073,0.7125676401400233
22933,pahlavi,0.1657518298103564,0.700014949985506
22934,hematolog,0.21563387171272866,0.9049140491857336
22935,draftsmen,0.14643703667763286,0.6208350077579811
22936,naya,0.14124511505132942,0.5996164872542359
22937,reflux,0.20547823874073776,0.8635030323969537
22938,mim,0.18277180248406955,0.7702470279570719
22939,retaken,0.20574893688795293,0.8646311843853199
22940,unquestioningli,0.12484436085625596,0.5323058072388419
22941,shrubberi,0.17590522283392607,0.7421534812222887
22942,moonrak,0.1529176514277124,0.647718732982485
22943,northumberland,0.17266426444322713,0.7288455183076165
22944,balaclava,0.18136825373515453,0.7646070969214486
22945,regularis,0.16467998348547508,0.6960663860673074
22946,montan,0.2176003124589102,0.9135460002389342
22947,abattoir,0.19806927899219612,0.8333012011277695
22948,clapboard,0.16866639439990805,0.7125523789191991
22949,cosimo,0.1500298508076181,0.6360754283267994
22950,medico,0.18583934818091288,0.7832517881167934
22951,kodiak,0.20175548904261045,0.8487494721094793
22952,styrofoam,0.16916120797905698,0.7148350716922122
22953,missal,0.22355473371797416,0.9384730457878014
22954,interpenetr,0.18605872437051285,0.784394058167229
22955,joyrid,0.1844848675199532,0.7780741437902209
22956,ultralight,0.2009388470627276,0.8457484874134052
22957,ablest,0.15824890251201418,0.6702682104428094
22958,hippocrat,0.1813889340119469,0.7654675344991587
22959,lif,0.15656579157631478,0.6634268424055082
22960,matic,0.17823228827089022,0.7525691124979447
22961,undernourish,0.2039765622115736,0.8585122385400163
22962,capricorn,0.17546855243723336,0.7412902976151159
22963,glaucoma,0.21322149027778506,0.8965819639148039
22964,tambourin,0.2223384940113861,0.9341003719972756
22965,cavit,0.22341700437997614,0.9385797163628278
22966,sycoph,0.15265769109918326,0.6475436015978164
22967,eia,0.1971091678591748,0.8304562346134885
22968,kabbalah,0.2103158271096877,0.8847992465603749
22969,parisian,0.1588665405195775,0.6731425867366707
22970,armatur,0.2280728282967668,0.9578697700455034
22971,adduct,0.19586298359616194,0.8253665548597073
22972,ambassadorship,0.16206035395956153,0.6865258172663224
22973,neurosurgeri,0.20448600116770546,0.8612059587706892
22974,civita,0.1945032886420044,0.820254789877506
22975,limbic,0.2142877044604552,0.9017612496048598
22976,crosstalk,0.1857878136588873,0.7844744297737974
22977,underpay,0.14850644367550125,0.6310061665471095
22978,verv,0.2111362205412537,0.8888595775591315
22979,loopi,0.1490875912180818,0.6334218475631321
22980,croquet,0.2014224029404954,0.8489255036054393
22981,vicarag,0.19326008903516367,0.8154636443640049
22982,makin,0.2017490250140336,0.8504827756258416
22983,hatcheri,0.21941318683428426,0.9232567339413602
22984,misrul,0.15535798724345784,0.6594979975565021
22985,ipad,0.1858176708927345,0.7849682405432387
22986,unfreez,0.12297887271903794,0.5261529606413736
22987,ovoid,0.19651729791978426,0.8291183123231749
22988,amyloid,0.2026888097634797,0.8545601642569033
22989,mayoralti,0.208639192595496,0.8791815335604712
22990,cento,0.15045541119327274,0.639502750632786
22991,hyperson,0.2213660284608852,0.9317095012485279
22992,gizmo,0.15283890037268774,0.6494212034630096
22993,carbonifer,0.2088970645822528,0.8804060815272168
22994,turboprop,0.2185276674361548,0.9201003982513404
22995,morpho,0.17802684409771366,0.7532379282825268
22996,tpb,0.15831180406462875,0.6720783975685071
22997,cordless,0.18407718991072364,0.7783005799579321
22998,magdalena,0.19836998544389184,0.8372489066195142
22999,quod,0.16597357893866738,0.7037858156864042
23000,fluvial,0.21343066861619744,0.8994736752303369
23001,bight,0.2085751116561234,0.879559204430766
23002,supe,0.16261194880484342,0.6901724158223407
23003,sean,0.1925460504099868,0.8136323516627326
23004,bancroft,0.15975379718608276,0.6784489657712881
23005,dermatologist,0.21163868503327649,0.8924007605450247
23006,wham,0.2086409941806824,0.8800526625044572
23007,tsa,0.14215153587480112,0.6059057561165266
23008,plantain,0.22451108968975492,0.9455616217497052
23009,gf,0.2132548434553541,0.8992155140736906
23010,eggplant,0.2262551929458245,0.9531385212205219
23011,foucault,0.17851020412146468,0.7562235994991674
23012,nobler,0.13955055920836146,0.5954961361901788
23013,caudal,0.21457809822188972,0.9052082996646166
23014,polychromat,0.13092672455304788,0.5600576303877588
23015,mcmahon,0.20054781590035373,0.8474167660793441
23016,overdon,0.15207827885848735,0.6474364987240477
23017,neurotoxin,0.1830518622237484,0.7753253979236912
23018,cosmogoni,0.1881831254531424,0.7965432993367204
23019,marn,0.20602894646152506,0.8702159759477377
23020,ficu,0.1995072275792784,0.8436081624210526
23021,nca,0.13123422086785808,0.5616949191991338
23022,toothach,0.18916237013005344,0.8009278605609701
23023,würzburg,0.15522758812487125,0.6608438777593741
23024,ionis,0.21033919039831284,0.8884720669412415
23025,bonsai,0.2032871226944537,0.8594200542299648
23026,unmak,0.1559945102136575,0.6641209401103995
23027,antwerp,0.17176116926166596,0.7292750159346066
23028,crèche,0.15916065102076216,0.6774067289051532
23029,sandbar,0.2022481603399092,0.8554535007855486
23030,ook,0.10217029435059223,0.4419575359037277
23031,doggi,0.18638987758799408,0.7900099452990383
23032,lester,0.1459189258008058,0.6228886598600233
23033,anhydr,0.20052801115997754,0.8486023435357233
23034,ssn,0.1995531541679082,0.8445947195120301
23035,bazooka,0.1957998095991219,0.8290914162333579
23036,bildungsroman,0.1677191282077637,0.7130426253082719
23037,trafalgar,0.19689488580989045,0.8337773802110078
23038,affer,0.2105316234859198,0.8901797265312351
23039,abscess,0.22079322554208192,0.9326255815644152
23040,colophon,0.1865390207649668,0.7910559234021717
23041,bernardino,0.18794618470604416,0.7969541138217128
23042,lymphat,0.21820468885290634,0.9221035529879318
23043,angina,0.2002631414172894,0.8480846706119498
23044,chipset,0.2181194407938627,0.9219509609171088
23045,bosphoru,0.1717782128333839,0.7303019703651478
23046,bloodiest,0.2041489179332593,0.8642532098104848
23047,qq,0.15257419276488826,0.6510186588198726
23048,esophagu,0.21180741900425648,0.8960710363354643
23049,wl,0.17009028614364466,0.7235299194739655
23050,candida,0.20726616394569364,0.8773559226204953
23051,disincent,0.1989939750172789,0.8434235780467996
23052,coeduc,0.2251458040544626,0.951678088501794
23053,floodwat,0.19231284799487025,0.8159397014396552
23054,mazarin,0.1868162503586851,0.7932146951823111
23055,alliter,0.18855348657516344,0.8006076924805451
23056,ipc,0.1981493107870892,0.8403656005076827
23057,thereabout,0.13698224500921194,0.5871241485212939
23058,marlin,0.1956382650336216,0.8302380336502748
23059,retrench,0.19925353551981573,0.8453101494875117
23060,melatonin,0.2053159127144255,0.870654712346317
23061,cupcak,0.2194930152675103,0.9294851545736732
23062,minicomput,0.20465176346880165,0.8680586826562899
23063,simpleton,0.17539038087319725,0.7468241588638871
23064,uncorrupt,0.15418278750173275,0.6589359176154999
23065,minn,0.1335570978411471,0.5734695421723526
23066,wimbledon,0.21311021107665373,0.9031705429314366
23067,memet,0.1979431254112647,0.8403254325295001
23068,rectitud,0.15435020708767588,0.6597393426305113
23069,tripo,0.20480071274853773,0.8688704481749353
23070,bruxel,0.10521476357268167,0.4561130531866015
23071,nape,0.1999250712833337,0.8487278142438492
23072,renard,0.12680177784453894,0.5456290563115064
23073,recht,0.16878248808183693,0.7196802715181022
23074,sativa,0.2117070968491963,0.8977912125331861
23075,uncontamin,0.1671070319269703,0.7129182029654154
23076,adel,0.2036798027272828,0.8646696147261754
23077,kana,0.1919552433234708,0.8160819941290067
23078,churchman,0.2086582087324398,0.8856069990938603
23079,tvp,0.14235056320889306,0.6105947144902175
23080,cdt,0.17249745048640375,0.7356688682697735
23081,pantheist,0.19962855709590746,0.8483688522377194
23082,np,0.214599565820822,0.9105188635526268
23083,gatl,0.1884657344199284,0.8021092045823097
23084,permian,0.2088784206551092,0.886895909561442
23085,atherosclerosi,0.20423869423166385,0.8676439094503352
23086,münchen,0.16678603348829268,0.7122302942237929
23087,prion,0.21497804858254155,0.9123147258265426
23088,presqu,0.13675803937744369,0.5876978698908694
23089,bola,0.16802781720044654,0.7175900409205411
23090,bast,0.19144981658041216,0.8148443890813708
23091,pcc,0.1982218188929029,0.8429784286269545
23092,starr,0.19388594024926886,0.8249794485745944
23093,churchgoer,0.1856478228764112,0.7907897879088241
23094,tympanum,0.1897825196264218,0.8080321593323518
